03111,  34 , 1,03341,1,0.0000000000000000e+00,0.0000000000000000e+00,0,67,36
03111,  35 , 1,03351,1,0.0000000000000000e+00,0.0000000000000000e+00,0,66,8
03111,  36 , 1,03361,1,0.0000000000000000e+00,0.0000000000000000e+00,0,66,37
03111,  37 , 1,03371,1,0.0000000000000000e+00,0.0000000000000000e+00,0,66,9
03111,  38 , 1,03381,1,0.0000000000000000e+00,0.0000000000000000e+00,0,68,38
03111,  39 , 1,03391,1,0.0000000000000000e+00,0.0000000000000000e+00,0,66,39
03111,  40 , 1,03401,1,0.0000000000000000e+00,0.0000000000000000e+00,0,66,40
03111,  41 , 1,03411,1,0.0000000000000000e+00,0.0000000000000000e+00,0,66,41
03111,  42 , 1,03421,1,0.0000000000000000e+00,0.0000000000000000e+00,0,68,42
03111, 200 , 1,032001,5,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,44
03111, 201a, 1,03201a1,5,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,45
03111, 201b, 1,03201b1,5,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,46
03111, 201c, 1,03201c1,5,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,48
03111, 202a, 1,03202a1,5,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,49
03111, 202b, 1,03202b1,5,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,50
03111, 300 , 1,033001,3,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,51
03111, 301 , 1,033011,3,0.0000000000000000e+00,0.0000000000000000e+00,0,72,52
03111, 302 , 1,033021,3,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,53
03111, 303 , 1,033031,3,0.0000000000000000e+00,0.0000000000000000e+00,0,72,54
03111, 304 , 1,033041,3,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,55
03111, 305 , 1,033051,3,0.0000000000000000e+00,0.0000000000000000e+00,0,62,56
03111, 306 , 1,033061,3,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,57
03111, 307 , 1,033071,4,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,58
03111, 308 , 1,033081,4,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,59
03111, 309 , 1,033091,3,0.0000000000000000e+00,0.0000000000000000e+00,0,72,61
03111, 310 , 1,033101,4,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,62
03111, 311 , 1,033111,3,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,63
03111, 312 , 1,033121,4,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,64
03111, 400 , 1,\N,9,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,65
03111, 401 , 1,\N,9,0.0000000000000000e+00,0.0000000000000000e+00,0,\N,66
